Profiling result from test run Test profileMain exported at Thu Sep 29 08:09:53 CEST 2011;

time stamp [nano secs];event;power rate [mW];avg power rate [mW];avg power rate in interval [mW];
1316418551169223168;;26151;38119.11429788512;40138.77928244827;
1316418551206449920;;26174;38119.11429788512;40138.77928244827;
1316418551238871040;;26105;38119.11429788512;40138.77928244827;
1316418551272034816;;26198;38119.11429788512;40138.77928244827;
1316418551308057088;;26151;38119.11429788512;40138.77928244827;
1316418551318716160;;26105;38119.11429788512;40138.77928244827;
1316418551351166976;;26059;38119.11429788512;40138.77928244827;
1316418551387922176;;26013;38119.11429788512;40138.77928244827;
1316418551398113024;;26082;38119.11429788512;40138.77928244827;
1316418551430234880;;26151;38119.11429788512;40138.77928244827;
1316418551488910848;;26105;38119.11429788512;40138.77928244827;
1316418551500446976;;26059;38119.11429788512;40138.77928244827;
1316418551536207872;;26059;38119.11429788512;40138.77928244827;
1316418551571885056;;26059;38119.11429788512;40138.77928244827;
1316418551604258048;;26082;38119.11429788512;40138.77928244827;
1316418551640680192;;26062;38119.11429788512;40138.77928244827;
1316418551700948992;;26062;38119.11429788512;40138.77928244827;
1316418551780640000;;26016;38119.11429788512;40138.77928244827;
1316418551791354880;;26086;38119.11429788512;40138.77928244827;
1316418551825180928;;26086;38119.11429788512;40138.77928244827;
1316418551861145088;;26033;38119.11429788512;40138.77928244827;
1316418551893814016;;26056;38119.11429788512;40138.77928244827;
1316418551934906112;;26102;38119.11429788512;40138.77928244827;
1316418551971448064;;26102;38119.11429788512;40138.77928244827;
1316418551981815040;;26102;38119.11429788512;40138.77928244827;
1316418552015245824;;26079;38119.11429788512;40138.77928244827;
1316418552052221952;;26010;38119.11429788512;40138.77928244827;
1316418552085886976;;26079;38119.11429788512;40138.77928244827;
1316418552095184128;;26036;38119.11429788512;40138.77928244827;
1316418552155017984;;26151;38119.11429788512;40138.77928244827;
1316418552189178880;;26151;38119.11429788512;40138.77928244827;
1316418552223647232;;26059;38119.11429788512;40138.77928244827;
1316418552235020032;;26151;38119.11429788512;40138.77928244827;
1316418552270138112;;26151;38119.11429788512;40138.77928244827;
1316418552306948864;;26059;38119.11429788512;40138.77928244827;
1316418552337858048;;26059;38119.11429788512;40138.77928244827;
1316418552350887168;;26013;38119.11429788512;40138.77928244827;
1316418552404161024;;26089;38119.11429788512;40138.77928244827;
1316418552437145088;;26089;38119.11429788512;40138.77928244827;
1316418552471222016;;26066;38119.11429788512;40138.77928244827;
1316418552528956928;;26020;38119.11429788512;40138.77928244827;
1316418552568342016;;26043;38119.11429788512;40138.77928244827;
1316418552603884032;;25997;38119.11429788512;40138.77928244827;
1316418552636229888;;25997;38119.11429788512;40138.77928244827;
1316418552647067904;;26066;38119.11429788512;40138.77928244827;
1316418552683932160;;26043;38119.11429788512;40138.77928244827;
1316418552694710016;;26043;38119.11429788512;40138.77928244827;
1316418552706876160;;25997;38119.11429788512;40138.77928244827;
1316418552743791104;;25997;38119.11429788512;40138.77928244827;
1316418552754980096;;25950;38119.11429788512;40138.77928244827;
1316418552787895040;;25997;38119.11429788512;40138.77928244827;
1316418552823332096;;25997;38119.11429788512;40138.77928244827;
1316418552860722944;;26020;38119.11429788512;40138.77928244827;
1316418552893528832;;26020;38119.11429788512;40138.77928244827;
1316418552928272896;;25997;38119.11429788512;40138.77928244827;
1316418552963119104;;25974;38119.11429788512;40138.77928244827;
1316418552996572928;;25970;38119.11429788512;40138.77928244827;
1316418553030200064;;26016;38119.11429788512;40138.77928244827;
1316418553064055040;;26016;38119.11429788512;40138.77928244827;
1316418553096766976;;25970;38119.11429788512;40138.77928244827;
1316418553181946112;;25970;38119.11429788512;40138.77928244827;
1316418553217605120;;25993;38119.11429788512;40138.77928244827;
1316418553275012864;;26016;38119.11429788512;40138.77928244827;
1316418553353816064;;26016;38119.11429788512;40138.77928244827;
1316418553389955072;;25947;38119.11429788512;40138.77928244827;
1316418553423805952;;25947;38119.11429788512;40138.77928244827;
1316418553458206976;;25970;38119.11429788512;40138.77928244827;
1316418553468180992;;25924;38119.11429788512;40138.77928244827;
1316418553502672896;;25947;38119.11429788512;40138.77928244827;
1316418553562906112;;25950;38119.11429788512;40138.77928244827;
1316418553598112000;;25950;38119.11429788512;40138.77928244827;
1316418553610217984;;25950;38119.11429788512;40138.77928244827;
1316418553645832960;;25927;38119.11429788512;40138.77928244827;
1316418553676832000;;25950;38119.11429788512;40138.77928244827;
1316418553712326912;;25904;38119.11429788512;40138.77928244827;
1316418553770995968;;25901;38119.11429788512;40138.77928244827;
1316418553873305088;;25970;38119.11429788512;40138.77928244827;
1316418553898055168;;25924;38119.11429788512;40138.77928244827;
1316418553922068224;;25924;38119.11429788512;40138.77928244827;
1316418553946243072;;25924;38119.11429788512;40138.77928244827;
1316418553985080832;;25970;38119.11429788512;40138.77928244827;
1316418554009563904;;26016;38119.11429788512;40138.77928244827;
1316418554033233920;;26013;38119.11429788512;40138.77928244827;
1316418554055906048;;25944;38119.11429788512;40138.77928244827;
1316418554081600000;;25990;38119.11429788512;40138.77928244827;
1316418554103811072;;25967;38119.11429788512;40138.77928244827;
1316418554111802112;;26013;38119.11429788512;40138.77928244827;
1316418554134886144;;26013;38119.11429788512;40138.77928244827;
1316418554175059968;;25822;38119.11429788512;40138.77928244827;
1316418554184123904;;25822;38119.11429788512;40138.77928244827;
1316418554205815040;;25891;38119.11429788512;40138.77928244827;
1316418554230791168;;25868;38119.11429788512;40138.77928244827;
1316418554237957888;;25891;38119.11429788512;40138.77928244827;
1316418554262159104;;25845;38119.11429788512;40138.77928244827;
1316418554285191168;;25845;38119.11429788512;40138.77928244827;
1316418554308558080;;25937;38119.11429788512;40138.77928244827;
1316418554332926976;;25937;38119.11429788512;40138.77928244827;
1316418554361831936;;25969;38119.11429788512;40138.77928244827;
1316418554368745216;;25969;38119.11429788512;40138.77928244827;
1316418554392775168;;25969;38119.11429788512;40138.77928244827;
1316418554414985984;;25946;38119.11429788512;40138.77928244827;
1316418554424151040;;25946;38119.11429788512;40138.77928244827;
1316418554448535808;;25992;38119.11429788512;40138.77928244827;
1316418554471003904;;25946;38119.11429788512;40138.77928244827;
1316418554494718976;;25923;38119.11429788512;40138.77928244827;
1316418554503205120;;25946;38119.11429788512;40138.77928244827;
1316418554525847040;;26015;38119.11429788512;40138.77928244827;
1316418554534674944;;25976;38119.11429788512;40138.77928244827;
1316418554562056960;;26022;38119.11429788512;40138.77928244827;
1316418554585069056;;25953;38119.11429788512;40138.77928244827;
1316418554607707136;;25815;38119.11429788512;40138.77928244827;
1316418554632803072;;25815;38119.11429788512;40138.77928244827;
1316418554654624000;;26550;38119.11429788512;40138.77928244827;
1316418554677993984;;27859;38119.11429788512;40138.77928244827;
1316418554733223936;;27859;38119.11429788512;40138.77928244827;
1316418554756595968;;30499;38119.11429788512;40138.77928244827;
1316418554778695936;;32433;38119.11429788512;40138.77928244827;
1316418554804093952;;35553;38119.11429788512;40138.77928244827;
1316418554810477056;;35553;38119.11429788512;40138.77928244827;
1316418554834955008;;37871;38119.11429788512;40138.77928244827;
1316418554843866112;;39683;38119.11429788512;40138.77928244827;
1316418554851121920;;42230;38119.11429788512;40138.77928244827;
1316418554917720064;;42230;38119.11429788512;40138.77928244827;
1316418554951301120;;43859;38119.11429788512;40138.77928244827;
1316418555084084992;;43853;38119.11429788512;40138.77928244827;
1316418555108064768;;45367;38119.11429788512;40138.77928244827;
1316418555151006976;;46583;38119.11429788512;40138.77928244827;
1316418555191319040;;47478;38119.11429788512;40138.77928244827;
1316418555216062976;;48006;38119.11429788512;40138.77928244827;
1316418555242650112;;48006;38119.11429788512;40138.77928244827;
1316418555266938880;;48373;38119.11429788512;40138.77928244827;
1316418555290878976;;47891;38119.11429788512;40138.77928244827;
1316418555331134976;;47638;38119.11429788512;40138.77928244827;
1316418555356942848;;48491;38119.11429788512;40138.77928244827;
1316418555387217920;;48491;38119.11429788512;40138.77928244827;
1316418555410844928;;48010;38119.11429788512;40138.77928244827;
1316418555418142976;;48010;38119.11429788512;40138.77928244827;
1316418555446254080;;46702;38119.11429788512;40138.77928244827;
1316418555469155072;;46198;38119.11429788512;40138.77928244827;
1316418555493534208;;46198;38119.11429788512;40138.77928244827;
1316418555535134976;;46496;38119.11429788512;40138.77928244827;
1316418555565527808;;47069;38119.11429788512;40138.77928244827;
1316418555605699072;;46955;38119.11429788512;40138.77928244827;
1316418555631026944;;46955;38119.11429788512;40138.77928244827;
1316418555654987008;;46702;38119.11429788512;40138.77928244827;
1316418555681839104;;46050;38119.11429788512;40138.77928244827;
1316418555688833024;;46118;38119.11429788512;40138.77928244827;
1316418555713250048;;45958;38119.11429788512;40138.77928244827;
1316418555741862144;;45868;38119.11429788512;40138.77928244827;
1316418555766292992;;44769;38119.11429788512;40138.77928244827;
1316418555790800128;;43967;38119.11429788512;40138.77928244827;
1316418555813972992;;43967;38119.11429788512;40138.77928244827;
1316418555842246144;;43006;38119.11429788512;40138.77928244827;
1316418555867364864;;43258;38119.11429788512;40138.77928244827;
1316418555891202816;;42914;38119.11429788512;40138.77928244827;
1316418555932759040;;42869;38119.11429788512;40138.77928244827;
1316418555960956928;;42572;38119.11429788512;40138.77928244827;
1316418555984080128;;42298;38119.11429788512;40138.77928244827;
1316418556010107904;;42298;38119.11429788512;40138.77928244827;
1316418556034828032;;42366;38119.11429788512;40138.77928244827;
1316418556077115136;;41497;38119.11429788512;40138.77928244827;
1316418556103312128;;41497;38119.11429788512;40138.77928244827;
1316418556128151040;;41377;38119.11429788512;40138.77928244827;
1316418556153358080;;41423;38119.11429788512;40138.77928244827;
1316418556177067008;;41423;38119.11429788512;40138.77928244827;
1316418556221234944;;41703;38119.11429788512;40138.77928244827;
1316418556245216000;;41703;38119.11429788512;40138.77928244827;
1316418556270322176;;44074;38119.11429788512;40138.77928244827;
1316418556293929216;;44279;38119.11429788512;40138.77928244827;
1316418556327516160;;44735;38119.11429788512;40138.77928244827;
1316418556351092992;;44735;38119.11429788512;40138.77928244827;
1316418556374735104;;45262;38119.11429788512;40138.77928244827;
1316418556401867008;;45944;38119.11429788512;40138.77928244827;
1316418556426835968;;45444;38119.11429788512;40138.77928244827;
1316418556434123008;;45353;38119.11429788512;40138.77928244827;
1316418556458916864;;45317;38119.11429788512;40138.77928244827;
1316418556485260032;;45999;38119.11429788512;40138.77928244827;
1316418556508944896;;45362;38119.11429788512;40138.77928244827;
1316418556534137856;;45044;38119.11429788512;40138.77928244827;
1316418556562021888;;43975;38119.11429788512;40138.77928244827;
1316418556603153920;;43969;38119.11429788512;40138.77928244827;
1316418556609540864;;45402;38119.11429788512;40138.77928244827;
1316418556623169024;;46516;38119.11429788512;40138.77928244827;
1316418556646255104;;45606;38119.11429788512;40138.77928244827;
1316418556671369984;;45834;38119.11429788512;40138.77928244827;
1316418556695074048;;45779;38119.11429788512;40138.77928244827;
1316418556722322944;;44309;38119.11429788512;40138.77928244827;
1316418556746161920;;44513;38119.11429788512;40138.77928244827;
1316418556769201152;;44513;38119.11429788512;40138.77928244827;
1316418556793993984;;44786;38119.11429788512;40138.77928244827;
1316418556817894912;;44400;38119.11429788512;40138.77928244827;
1316418556845882880;;44400;38119.11429788512;40138.77928244827;
1316418556870636032;;43923;38119.11429788512;40138.77928244827;
1316418556928920064;;45371;38119.11429788512;40138.77928244827;
1316418556987276032;;45143;38119.11429788512;40138.77928244827;
1316418557013945088;;45348;38119.11429788512;40138.77928244827;
1316418557037062912;;44508;38119.11429788512;40138.77928244827;
1316418557063365888;;44213;38119.11429788512;40138.77928244827;
1316418557087738112;;44281;38119.11429788512;40138.77928244827;
1316418557095776000;;47894;38119.11429788512;40138.77928244827;
1316418557124183808;;51917;38119.11429788512;40138.77928244827;
1316418557148756992;;51917;38119.11429788512;40138.77928244827;
1316418557174168064;;56318;38119.11429788512;40138.77928244827;
1316418557198096896;;60090;38119.11429788512;40138.77928244827;
1316418557246889984;;59635;38119.11429788512;40138.77928244827;
1316418557271233024;;59635;38119.11429788512;40138.77928244827;
1316418557312060160;;57977;38119.11429788512;40138.77928244827;
1316418557336900864;;56319;38119.11429788512;40138.77928244827;
1316418557362946048;;56319;38119.11429788512;40138.77928244827;
1316418557370242048;;56319;38119.11429788512;40138.77928244827;
1316418557393969152;;56319;38119.11429788512;40138.77928244827;
1316418557417940992;;60897;38119.11429788512;40138.77928244827;
1316418557445362176;;61351;38119.11429788512;40138.77928244827;
1316418557470151936;;61828;38119.11429788512;40138.77928244827;
1316418557477858048;;61918;38119.11429788512;40138.77928244827;
1316418557503764992;;61828;38119.11429788512;40138.77928244827;
1316418557529212928;;61828;38119.11429788512;40138.77928244827;
1316418557553998080;;61395;38119.11429788512;40138.77928244827;
1316418557577996032;;60963;38119.11429788512;40138.77928244827;
1316418557604720128;;59602;38119.11429788512;40138.77928244827;
1316418557611659008;;58240;38119.11429788512;40138.77928244827;
1316418557638832128;;57174;38119.11429788512;40138.77928244827;
1316418557666269952;;56010;38119.11429788512;40138.77928244827;
1316418557691641088;;55127;38119.11429788512;40138.77928244827;
1316418557715907072;;55217;38119.11429788512;40138.77928244827;
1316418557742359040;;53948;38119.11429788512;40138.77928244827;
1316418557768690176;;53019;38119.11429788512;40138.77928244827;
1316418557792360960;;51478;38119.11429788512;40138.77928244827;
1316418557816622848;;51242;38119.11429788512;40138.77928244827;
1316418557843156992;;50474;38119.11429788512;40138.77928244827;
1316418557868132096;;49841;38119.11429788512;40138.77928244827;
1316418557893353984;;49860;38119.11429788512;40138.77928244827;
1316418557918255104;;50358;38119.11429788512;40138.77928244827;
1316418557944143104;;50539;38119.11429788512;40138.77928244827;
1316418557952580864;;51240;38119.11429788512;40138.77928244827;
1316418557976200960;;50222;38119.11429788512;40138.77928244827;
1316418558003872000;;49860;38119.11429788512;40138.77928244827;
1316418558026823168;;49860;38119.11429788512;40138.77928244827;
1316418558052797952;;48730;38119.11429788512;40138.77928244827;
1316418558092844032;;48006;38119.11429788512;40138.77928244827;
1316418558102171904;;46762;38119.11429788512;40138.77928244827;
1316418558126054144;;46762;38119.11429788512;40138.77928244827;
1316418558152354048;;46269;38119.11429788512;40138.77928244827;
1316418558192288000;;45477;38119.11429788512;40138.77928244827;
1316418558202117888;;45477;38119.11429788512;40138.77928244827;
1316418558226164992;;45183;38119.11429788512;40138.77928244827;
1316418558249847808;;47055;38119.11429788512;40138.77928244827;
1316418558275333888;;46265;38119.11429788512;40138.77928244827;
1316418558285180160;;46242;38119.11429788512;40138.77928244827;
1316418558307964928;;46219;38119.11429788512;40138.77928244827;
1316418558333067008;;45836;38119.11429788512;40138.77928244827;
1316418558343019008;;45836;38119.11429788512;40138.77928244827;
1316418558349814784;;45836;38119.11429788512;40138.77928244827;
1316418558373908992;;47158;38119.11429788512;40138.77928244827;
1316418558397892096;;48107;38119.11429788512;40138.77928244827;
1316418558423926016;;48107;38119.11429788512;40138.77928244827;
1316418558447844096;;48278;38119.11429788512;40138.77928244827;
1316418558471798016;;48278;38119.11429788512;40138.77928244827;
1316418558495693056;;48526;38119.11429788512;40138.77928244827;
1316418558537249024;;48165;38119.11429788512;40138.77928244827;
1316418558577924096;;49902;38119.11429788512;40138.77928244827;
1316418558604961024;;50353;38119.11429788512;40138.77928244827;
1316418558628937984;;49511;38119.11429788512;40138.77928244827;
1316418558654510848;;49511;38119.11429788512;40138.77928244827;
1316418558677320960;;48767;38119.11429788512;40138.77928244827;
1316418558704957952;;49218;38119.11429788512;40138.77928244827;
1316418558712328960;;50068;38119.11429788512;40138.77928244827;
1316418558735681024;;50856;38119.11429788512;40138.77928244827;
1316418558761664000;;51780;38119.11429788512;40138.77928244827;
1316418558788899072;;52298;38119.11429788512;40138.77928244827;
1316418558830199040;;51194;38119.11429788512;40138.77928244827;
1316418558856941824;;50741;38119.11429788512;40138.77928244827;
1316418558883559936;;50741;38119.11429788512;40138.77928244827;
1316418558909032192;;50741;38119.11429788512;40138.77928244827;
1316418558931298048;;50545;38119.11429788512;40138.77928244827;
1316418558957266176;;50612;38119.11429788512;40138.77928244827;
1316418558983928832;;51267;38119.11429788512;40138.77928244827;
1316418559008174848;;52689;38119.11429788512;40138.77928244827;
1316418559015907072;;54810;38119.11429788512;40138.77928244827;
1316418559041188096;;58105;38119.11429788512;40138.77928244827;
1316418559083927040;;62529;38119.11429788512;40138.77928244827;
1316418559114434048;;70515;38119.11429788512;40138.77928244827;
1316418559138934016;;72318;38119.11429788512;40138.77928244827;
1316418559166672896;;73895;38119.11429788512;40138.77928244827;
1316418559172256000;;75180;38119.11429788512;40138.77928244827;
1316418559198252032;;75180;38119.11429788512;40138.77928244827;
1316418559224620032;;74639;38119.11429788512;40138.77928244827;
1316418559283090944;;75022;38119.11429788512;40138.77928244827;
1316418559290818816;;75022;38119.11429788512;40138.77928244827;
1316418559334574080;;74922;38119.11429788512;40138.77928244827;
1316418559377228032;;74202;38119.11429788512;40138.77928244827;
1316418559404580096;;72874;38119.11429788512;40138.77928244827;
1316418559428790016;;72874;38119.11429788512;40138.77928244827;
1316418559435652864;;72874;38119.11429788512;40138.77928244827;
1316418559478182144;;73094;38119.11429788512;40138.77928244827;
1316418559505335040;;70251;38119.11429788512;40138.77928244827;
1316418559547713024;;68040;38119.11429788512;40138.77928244827;
1316418559570955008;;67408;38119.11429788512;40138.77928244827;
1316418559595820032;;66174;38119.11429788512;40138.77928244827;
1316418559622814976;;66174;38119.11429788512;40138.77928244827;
1316418559648760064;;60903;38119.11429788512;40138.77928244827;
1316418559672028160;;59326;38119.11429788512;40138.77928244827;
1316418559696899840;;55316;38119.11429788512;40138.77928244827;
1316418559723678208;;54221;38119.11429788512;40138.77928244827;
1316418559731883008;;54221;38119.11429788512;40138.77928244827;
1316418559755016192;;53950;38119.11429788512;40138.77928244827;
1316418559782983936;;55234;38119.11429788512;40138.77928244827;
1316418559807596032;;55166;38119.11429788512;40138.77928244827;
1316418559832941056;;56555;38119.11429788512;40138.77928244827;
1316418559874124032;;58109;38119.11429788512;40138.77928244827;
1316418559912340992;;58109;38119.11429788512;40138.77928244827;
1316418559935902976;;60676;38119.11429788512;40138.77928244827;
1316418559977840896;;61622;38119.11429788512;40138.77928244827;
1316418560006033920;;61036;38119.11429788512;40138.77928244827;
1316418560031255040;;59886;38119.11429788512;40138.77928244827;
1316418560038283008;;59301;38119.11429788512;40138.77928244827;
1316418560071357952;;59016;38119.11429788512;40138.77928244827;
1316418560094140160;;59016;38119.11429788512;40138.77928244827;
1316418560135264000;;58161;38119.11429788512;40138.77928244827;
1316418560144857856;;57238;38119.11429788512;40138.77928244827;
1316418560185863936;;55279;38119.11429788512;40138.77928244827;
1316418560228142080;;55279;38119.11429788512;40138.77928244827;
1316418560252039936;;53028;38119.11429788512;40138.77928244827;
1316418560275877120;;52218;38119.11429788512;40138.77928244827;
1316418560302747136;;53487;38119.11429788512;40138.77928244827;
1316418560309680896;;53473;38119.11429788512;40138.77928244827;
1316418560334682112;;52213;38119.11429788512;40138.77928244827;
1316418560343956992;;52708;38119.11429788512;40138.77928244827;
1316418560367944960;;52235;38119.11429788512;40138.77928244827;
1316418560392646912;;52235;38119.11429788512;40138.77928244827;
1316418560434253824;;52730;38119.11429788512;40138.77928244827;
1316418560443118080;;52820;38119.11429788512;40138.77928244827;
1316418560467101952;;51493;38119.11429788512;40138.77928244827;
1316418560475047168;;49850;38119.11429788512;40138.77928244827;
1316418560497693952;;49850;38119.11429788512;40138.77928244827;
1316418560507523072;;47950;38119.11429788512;40138.77928244827;
1316418560515044864;;45655;38119.11429788512;40138.77928244827;
1316418560524732160;;44754;38119.11429788512;40138.77928244827;
1316418560548875008;;44163;38119.11429788512;40138.77928244827;
1316418560574245888;;44163;38119.11429788512;40138.77928244827;
1316418560584111872;;42881;38119.11429788512;40138.77928244827;
1316418560608228096;;42881;38119.11429788512;40138.77928244827;
1316418560648171008;;42881;38119.11429788512;40138.77928244827;
1316418560655890944;;42003;38119.11429788512;40138.77928244827;
1316418560682161152;;42003;38119.11429788512;40138.77928244827;
1316418560706860032;;42037;38119.11429788512;40138.77928244827;
1316418560731043072;;43297;38119.11429788512;40138.77928244827;
1316418560755196928;;45751;38119.11429788512;40138.77928244827;
1316418560782345984;;45745;38119.11429788512;40138.77928244827;
1316418560806857984;;50696;38119.11429788512;40138.77928244827;
1316418560830286080;;53014;38119.11429788512;40138.77928244827;
1316418560889137152;;53014;38119.11429788512;40138.77928244827;
1316418560898940928;;55121;38119.11429788512;40138.77928244827;
1316418560926848768;;58072;38119.11429788512;40138.77928244827;
1316418560934633984;;58072;38119.11429788512;40138.77928244827;
1316418560976172800;;57734;38119.11429788512;40138.77928244827;
1316418561008708864;;57689;38119.11429788512;40138.77928244827;
1316418561032933120;;57720;38119.11429788512;40138.77928244827;
1316418561056998912;;57517;38119.11429788512;40138.77928244827;
1316418561082959872;;57382;38119.11429788512;40138.77928244827;
1316418561108162048;;56368;38119.11429788512;40138.77928244827;
1316418561131992064;;56503;38119.11429788512;40138.77928244827;
1316418561157937920;;56503;38119.11429788512;40138.77928244827;
1316418561198846208;;56909;38119.11429788512;40138.77928244827;
1316418561225212160;;56909;38119.11429788512;40138.77928244827;
1316418561250032896;;57743;38119.11429788512;40138.77928244827;
1316418561275163904;;58050;38119.11429788512;40138.77928244827;
1316418561316990976;;56360;38119.11429788512;40138.77928244827;
1316418561326454016;;55008;38119.11429788512;40138.77928244827;
1316418561384776960;;54760;38119.11429788512;40138.77928244827;
1316418561409238016;;54400;38119.11429788512;40138.77928244827;
1316418561433262080;;54400;38119.11429788512;40138.77928244827;
1316418561475940864;;53499;38119.11429788512;40138.77928244827;
1316418561505256960;;52575;38119.11429788512;40138.77928244827;
1316418561547371008;;52124;38119.11429788512;40138.77928244827;
1316418561589063936;;50525;38119.11429788512;40138.77928244827;
1316418561612997120;;50570;38119.11429788512;40138.77928244827;
1316418561622742784;;50750;38119.11429788512;40138.77928244827;
1316418561630253056;;50750;38119.11429788512;40138.77928244827;
1316418561654112000;;48767;38119.11429788512;40138.77928244827;
1316418561681790976;;47979;38119.11429788512;40138.77928244827;
1316418561689196032;;47979;38119.11429788512;40138.77928244827;
1316418561714289920;;46825;38119.11429788512;40138.77928244827;
1316418561741353984;;45970;38119.11429788512;40138.77928244827;
1316418561766267136;;45380;38119.11429788512;40138.77928244827;
1316418561790788864;;44772;38119.11429788512;40138.77928244827;
1316418561798116864;;43984;38119.11429788512;40138.77928244827;
1316418561825037056;;43737;38119.11429788512;40138.77928244827;
1316418561851035136;;43737;38119.11429788512;40138.77928244827;
1316418561874679040;;43016;38119.11429788512;40138.77928244827;
1316418561901704192;;43016;38119.11429788512;40138.77928244827;
1316418561950665984;;42724;38119.11429788512;40138.77928244827;
1316418561974787840;;42724;38119.11429788512;40138.77928244827;
1316418562002149120;;42690;38119.11429788512;40138.77928244827;
1316418562027792896;;42690;38119.11429788512;40138.77928244827;
1316418562051661056;;42262;38119.11429788512;40138.77928244827;
1316418562076174080;;42149;38119.11429788512;40138.77928244827;
1316418562103236864;;42059;38119.11429788512;40138.77928244827;
1316418562126983936;;42059;38119.11429788512;40138.77928244827;
1316418562168706048;;42217;38119.11429788512;40138.77928244827;
1316418562175214080;;42973;38119.11429788512;40138.77928244827;
1316418562218735104;;45229;38119.11429788512;40138.77928244827;
1316418562244489984;;45229;38119.11429788512;40138.77928244827;
1316418562251930880;;46117;38119.11429788512;40138.77928244827;
1316418562258614016;;46930;38119.11429788512;40138.77928244827;
1316418562317698048;;46117;38119.11429788512;40138.77928244827;
1316418562343964160;;46975;38119.11429788512;40138.77928244827;
1316418562367297024;;47494;38119.11429788512;40138.77928244827;
1316418562392152064;;48262;38119.11429788512;40138.77928244827;
1316418562415340032;;48126;38119.11429788512;40138.77928244827;
1316418562442150144;;48126;38119.11429788512;40138.77928244827;
1316418562465022976;;47527;38119.11429788512;40138.77928244827;
1316418562489277952;;47090;38119.11429788512;40138.77928244827;
1316418562514030848;;47135;38119.11429788512;40138.77928244827;
1316418562524000768;;48086;38119.11429788512;40138.77928244827;
1316418562547138048;;48086;38119.11429788512;40138.77928244827;
1316418562588144128;;49312;38119.11429788512;40138.77928244827;
1316418562630160128;;48270;38119.11429788512;40138.77928244827;
1316418562654260992;;48496;38119.11429788512;40138.77928244827;
1316418562678813952;;48496;38119.11429788512;40138.77928244827;
1316418562704154880;;49765;38119.11429788512;40138.77928244827;
1316418562728743936;;49792;38119.11429788512;40138.77928244827;
1316418562769352960;;48205;38119.11429788512;40138.77928244827;
1316418562793939200;;47615;38119.11429788512;40138.77928244827;
1316418562818159104;;47615;38119.11429788512;40138.77928244827;
1316418562845818880;;47751;38119.11429788512;40138.77928244827;
1316418562869172992;;47298;38119.11429788512;40138.77928244827;
1316418562897502976;;46432;38119.11429788512;40138.77928244827;
1316418562907802112;;46047;38119.11429788512;40138.77928244827;
1316418562934001920;;46047;38119.11429788512;40138.77928244827;
1316418562957809920;;45558;38119.11429788512;40138.77928244827;
1316418562984070144;;45558;38119.11429788512;40138.77928244827;
1316418563008163840;;44627;38119.11429788512;40138.77928244827;
1316418563031709952;;44627;38119.11429788512;40138.77928244827;
1316418563040896000;;43196;38119.11429788512;40138.77928244827;
1316418563066051072;;43287;38119.11429788512;40138.77928244827;
1316418563090113024;;42969;38119.11429788512;40138.77928244827;
1316418563131872768;;41901;38119.11429788512;40138.77928244827;
1316418563156023040;;41929;38119.11429788512;40138.77928244827;
1316418563182535936;;42111;38119.11429788512;40138.77928244827;
1316418563207969792;;42048;38119.11429788512;40138.77928244827;
1316418563231976960;;40684;38119.11429788512;40138.77928244827;
1316418563254127104;;38898;38119.11429788512;40138.77928244827;
1316418563281272832;;38898;38119.11429788512;40138.77928244827;
1316418563305792000;;38352;38119.11429788512;40138.77928244827;
1316418563312925952;;37966;38119.11429788512;40138.77928244827;
1316418563322222080;;37193;38119.11429788512;40138.77928244827;
1316418563346169856;;37738;38119.11429788512;40138.77928244827;
1316418563371049984;;36829;38119.11429788512;40138.77928244827;
1316418563377837824;;35896;38119.11429788512;40138.77928244827;
1316418563405219072;;35896;38119.11429788512;40138.77928244827;
1316418563446482944;;35128;38119.11429788512;40138.77928244827;
1316418563470129920;;35133;38119.11429788512;40138.77928244827;
1316418563477022976;;33882;38119.11429788512;40138.77928244827;
1316418563502978048;;33586;38119.11429788512;40138.77928244827;
1316418563510322176;;33336;38119.11429788512;40138.77928244827;
1316418563516846848;;31721;38119.11429788512;40138.77928244827;
1316418563543306240;;31379;38119.11429788512;40138.77928244827;
1316418563566982912;;31334;38119.11429788512;40138.77928244827;
1316418563591841024;;31334;38119.11429788512;40138.77928244827;
1316418563614886144;;31539;38119.11429788512;40138.77928244827;
1316418563642471168;;31539;38119.11429788512;40138.77928244827;
1316418563651070976;;31824;38119.11429788512;40138.77928244827;
1316418563674032896;;32279;38119.11429788512;40138.77928244827;
1316418563701901824;;32797;38119.11429788512;40138.77928244827;
1316418563724903936;;32957;38119.11429788512;40138.77928244827;
1316418563750065920;;32957;38119.11429788512;40138.77928244827;
1316418563772995840;;33207;38119.11429788512;40138.77928244827;
1316418563831480064;;33553;38119.11429788512;40138.77928244827;
1316418563947493120;;33553;38119.11429788512;40138.77928244827;
1316418563983716096;;33781;38119.11429788512;40138.77928244827;
1316418564015736064;;33781;38119.11429788512;40138.77928244827;
1316418564027133952;;33986;38119.11429788512;40138.77928244827;
1316418564058046208;;34054;38119.11429788512;40138.77928244827;
1316418564120583168;;34168;38119.11429788512;40138.77928244827;
1316418564152651008;;34236;38119.11429788512;40138.77928244827;
1316418564167727872;;34282;38119.11429788512;40138.77928244827;
1316418564178118912;;34300;38119.11429788512;40138.77928244827;
1316418564187730176;;34459;38119.11429788512;40138.77928244827;
